,mean_absolute_error,_step,loss,mean_squared_error,_runtime,val_mean_squared_error,epoch,val_mean_absolute_error,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred,bci_task,repetitions
12,0.3030566871166229,12.0,,0.20018993318080902,834.0,5.35945463180542,30,0.9713004231452942,1638698023.0,5.35945463180542,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
13,0.31377047300338745,13.0,,0.22561609745025635,897.0,0.9502118229866028,30,0.5721979141235352,1638698086.0,0.9502118229866028,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
14,0.34803637862205505,14.0,,0.45989862084388733,961.0,0.7928788661956787,30,0.7067697048187256,1638698150.0,0.7928788661956787,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
15,0.245919331908226,15.0,,0.1290241926908493,1025.0,0.44847622513771057,30,0.5145946741104126,1638698214.0,0.44847622513771057,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
16,0.3405784070491791,16.0,,0.24994494020938873,1089.0,0.4236685633659363,30,0.5375879406929016,1638698278.0,0.4236685633659363,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
17,0.28946661949157715,17.0,,0.15801449120044708,1152.0,0.49030616879463196,30,0.5113399624824524,1638698341.0,0.49030616879463196,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
18,0.3120667636394501,18.0,,0.22482608258724213,1215.0,0.574135959148407,30,0.6264183521270752,1638698404.0,0.574135959148407,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
19,0.2869519293308258,19.0,,0.14642183482646942,1280.0,0.43999525904655457,30,0.5375447869300842,1638698469.0,0.43999525904655457,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
20,0.28432410955429077,20.0,,0.1313086599111557,1344.0,0.299406498670578,30,0.44575178623199463,1638698533.0,0.2994064688682556,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
21,0.24847277998924255,21.0,,0.1219460740685463,1408.0,0.4024389982223511,30,0.49094679951667786,1638698597.0,0.4024389982223511,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
22,0.2108210176229477,22.0,,0.08208072185516357,1474.0,0.6591993570327759,30,0.6711884140968323,1638698663.0,0.6591993570327759,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
23,0.3055756688117981,23.0,,0.18597108125686646,1538.0,0.4384270906448364,30,0.5444795489311218,1638698727.0,0.4384270906448364,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
24,0.28542542457580566,24.0,,0.12824459373950958,1601.0,0.4383849799633026,30,0.534477949142456,1638698790.0,0.4383849799633026,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
25,0.29458287358283997,25.0,,0.13239426910877228,1666.0,0.3554445803165436,30,0.4998088777065277,1638698855.0,0.3554445803165436,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
26,0.25022318959236145,26.0,,0.10300371050834656,1730.0,0.5547463297843933,30,0.6190056800842285,1638698919.0,0.5547463297843933,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
27,0.210012748837471,27.0,,0.07533814013004303,1795.0,0.49901241064071655,30,0.5381316542625427,1638698984.0,0.49901241064071655,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
28,0.22636239230632782,28.0,,0.08360779285430908,1859.0,0.4238266944885254,30,0.5417672395706177,1638699048.0,0.4238266944885254,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
29,0.2388065904378891,29.0,,0.10027964413166046,1928.0,0.5393289923667908,30,0.6001845002174377,1638699117.0,0.5393289923667908,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
30,0.21111245453357697,30.0,,0.07809450477361679,1999.0,0.34566381573677063,30,0.49843254685401917,1638699188.0,0.34566381573677063,4a3na06s,9,16,37,535,0.4437495528250805,,0.2994064688682556,20,,,advanced,adam,0.7478413622569275,0.0068843572878976,0.07679280640310704,,,
0,0.7550387382507324,0.0,,1.4155514240264893,16.0,0.16842421889305115,10,0.3292825222015381,1638693027.0,0.16842421889305115,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
1,0.6672245264053345,1.0,,1.475229024887085,22.0,0.18454185128211975,10,0.3436340391635895,1638693033.0,0.18454185128211975,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
2,0.5595077872276306,2.0,,0.7527670860290527,28.0,0.17693111300468445,10,0.338794082403183,1638693039.0,0.17693111300468445,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
3,0.5150106549263,3.0,,0.6153750419616699,34.0,0.20090191066265106,10,0.3503838777542114,1638693045.0,0.20090191066265106,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
4,0.526046872138977,4.0,,0.6390331983566284,40.0,0.18172818422317505,10,0.34160929918289185,1638693051.0,0.18172821402549744,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
5,0.4680089056491852,5.0,,0.4746302664279938,47.0,0.2036515176296234,10,0.3559724986553192,1638693058.0,0.2036515176296234,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
6,0.456265389919281,6.0,,0.43746861815452576,53.0,0.20765984058380127,10,0.35732850432395935,1638693064.0,0.20765984058380127,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
7,0.41389045119285583,7.0,,0.3605891764163971,59.0,0.2191888988018036,10,0.36706119775772095,1638693070.0,0.2191888988018036,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
8,0.39460131525993347,8.0,,0.33580315113067627,65.0,0.2244367152452469,10,0.37092047929763794,1638693076.0,0.2244367152452469,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
9,0.3775959610939026,9.0,,0.30466219782829285,72.0,0.2380038946866989,10,0.3804607093334198,1638693083.0,0.2380038946866989,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
10,0.3773839473724365,10.0,,0.3060550093650818,79.0,0.24061846733093262,10,0.38175520300865173,1638693090.0,0.24061846733093262,yqlpb2fx,46,16,31,698,0.27943807657161623,,0.16842421889305115,0,,,medium,adam,0.7048820155758271,0.04161466721555888,1.1999101201504174,,,
0,0.714863121509552,0.0,,0.9976192712783813,13.0,0.16492889821529388,19,0.31951403617858887,1638687262.0,0.16492889821529388,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
1,0.6391705870628357,1.0,,0.8511108160018921,15.0,0.1646682471036911,19,0.31615450978279114,1638687264.0,0.1646682471036911,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
2,0.5785273909568787,2.0,,0.6607812643051147,17.0,0.14733144640922546,19,0.2983839213848114,1638687266.0,0.14733144640922546,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
3,0.5539136528968811,3.0,,0.6121553778648376,19.0,0.13815772533416748,19,0.2856590151786804,1638687268.0,0.13815772533416748,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
4,0.5323442816734314,4.0,,0.5724835991859436,20.0,0.13889111578464508,19,0.28823986649513245,1638687269.0,0.13889111578464508,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
5,0.5266860723495483,5.0,,0.566222071647644,22.0,0.13492514193058014,19,0.28053855895996094,1638687271.0,0.13492514193058014,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
6,0.5212815403938293,6.0,,0.5600591897964478,23.0,0.13956204056739807,19,0.28908640146255493,1638687272.0,0.13956204056739807,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
7,0.5114222764968872,7.0,,0.5453042387962341,25.0,0.13428284227848053,19,0.2780279517173767,1638687274.0,0.13428284227848053,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
8,0.49513739347457886,8.0,,0.5077497959136963,27.0,0.13527821004390717,19,0.28459885716438293,1638687276.0,0.13527821004390717,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
9,0.47430557012557983,9.0,,0.4722503125667572,28.0,0.13277949392795563,19,0.27659884095191956,1638687277.0,0.13277949392795563,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
10,0.47154513001441956,10.0,,0.4748803377151489,30.0,0.13606272637844086,19,0.28588613867759705,1638687279.0,0.13606272637844086,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
11,0.46723508834838867,11.0,,0.4634193778038025,32.0,0.13555724918842316,19,0.2777119576931,1638687281.0,0.13555724918842316,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
12,0.458630234003067,12.0,,0.4376256465911865,34.0,0.13577929139137268,19,0.2849526107311249,1638687283.0,0.13577929139137268,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
13,0.4375952184200287,13.0,,0.40094467997550964,35.0,0.13514475524425507,19,0.27919337153434753,1638687284.0,0.13514475524425507,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
14,0.4290468692779541,14.0,,0.384400874376297,37.0,0.13314509391784668,19,0.27949658036231995,1638687286.0,0.13314509391784668,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
15,0.4261278212070465,15.0,,0.37902921438217163,38.0,0.13299033045768738,19,0.276581346988678,1638687287.0,0.13299033045768738,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
16,0.4092523157596588,16.0,,0.346147358417511,40.0,0.1344960331916809,19,0.28255802392959595,1638687289.0,0.1344960331916809,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
17,0.41275474429130554,17.0,,0.359744668006897,41.0,0.13582700490951538,19,0.2778019905090332,1638687290.0,0.13582700490951538,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
18,0.4001590311527252,18.0,,0.3401850759983063,43.0,0.13639181852340698,19,0.28482741117477417,1638687292.0,0.13639181852340698,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
19,0.40446168184280396,19.0,,0.35185179114341736,45.0,0.13898463547229767,19,0.280405193567276,1638687294.0,0.13898463547229767,wtegogm7,118,16,10,332,0.27987204782380737,,0.13277949392795563,9,,,simple,adam,0.7940015095373636,0.029778081230828687,0.352817498686026,,,
0,0.859147310256958,0.0,,1.209800362586975,11.0,0.36103925108909607,11,0.4687540829181671,1638680237.0,0.36103925108909607,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
1,0.5716012120246887,1.0,,0.5283489227294922,12.0,0.29658347368240356,11,0.43215808272361755,1638680238.0,0.29658347368240356,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
2,0.4558241069316864,2.0,,0.34638285636901855,15.0,0.30989158153533936,11,0.4445114731788635,1638680241.0,0.30989158153533936,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
3,0.412015438079834,3.0,,0.27316173911094666,16.0,0.3389085531234741,11,0.4690322279930115,1638680242.0,0.3389085531234741,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
4,0.37284380197525024,4.0,,0.22187335789203644,18.0,0.3874909579753876,11,0.4979625642299652,1638680244.0,0.3874909579753876,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
5,0.35398584604263306,5.0,,0.1969444900751114,20.0,0.4114382863044739,11,0.49879956245422363,1638680246.0,0.4114382863044739,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
6,0.32636019587516785,6.0,,0.17441706359386444,22.0,0.41592609882354736,11,0.49046146869659424,1638680248.0,0.41592609882354736,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
7,0.31175696849823,7.0,,0.15566818416118622,24.0,0.43044620752334595,11,0.5002606511116028,1638680250.0,0.43044620752334595,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
8,0.308992475271225,8.0,,0.15910007059574127,26.0,0.37792283296585083,11,0.471100777387619,1638680252.0,0.37792283296585083,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
9,0.3458419442176819,9.0,,0.1896224319934845,28.0,0.43817630410194397,11,0.5040699243545532,1638680254.0,0.43817630410194397,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
10,0.36926040053367615,10.0,,0.2184678018093109,30.0,0.4504697024822235,11,0.5429835915565491,1638680256.0,0.4504697024822235,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
11,0.37882187962532043,11.0,,0.22559642791748047,32.0,0.46152186393737793,11,0.5465899705886841,1638680258.0,0.46152186393737793,n0uj2w48,60,16,11,534,0.42011548269925225,,0.29658347368240356,1,,,advanced,adam,0.7231139809559204,0.016443886591040516,0.7074647378076594,,,
0,0.7849961519241333,0.0,,1.2745085954666138,17.0,0.1556004136800766,15,0.3028665781021118,1638672457.0,0.1556004136800766,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
1,0.660116970539093,1.0,,0.8664162158966064,27.0,0.15624447166919708,15,0.30050593614578247,1638672467.0,0.15624447166919708,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
2,0.6715520024299622,2.0,,1.0224777460098267,34.0,0.144746333360672,15,0.28947487473487854,1638672474.0,0.144746333360672,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
3,0.6096605658531189,3.0,,0.8019588589668274,42.0,0.14433860778808594,15,0.28610968589782715,1638672482.0,0.14433860778808594,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
4,0.569117546081543,4.0,,0.6519805192947388,50.0,0.1533598005771637,15,0.29564741253852844,1638672490.0,0.1533598005771637,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
5,0.5589866042137146,5.0,,0.6417537927627563,57.0,0.1406075805425644,15,0.282440721988678,1638672497.0,0.1406075805425644,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
6,0.569574773311615,6.0,,0.698150098323822,65.0,0.15625953674316406,15,0.2980646789073944,1638672505.0,0.15625953674316406,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
7,0.5273536443710327,7.0,,0.5574843883514404,73.0,0.1428888440132141,15,0.285610556602478,1638672513.0,0.1428888440132141,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
8,0.49972182512283325,8.0,,0.5182072520256042,81.0,0.15676802396774292,15,0.300148069858551,1638672521.0,0.15676802396774292,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
9,0.4940148890018463,9.0,,0.48368367552757263,89.0,0.14460454881191254,15,0.2875267565250397,1638672529.0,0.14460454881191254,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
10,0.47134700417518616,10.0,,0.4561481177806854,98.0,0.1570611596107483,15,0.3001862168312073,1638672538.0,0.1570611596107483,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
11,0.4534091353416443,11.0,,0.4252318739891052,107.0,0.14441464841365814,15,0.2877439856529236,1638672547.0,0.14441464841365814,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
12,0.4505489468574524,12.0,,0.42471185326576233,115.0,0.15483829379081726,15,0.2986915111541748,1638672555.0,0.15483829379081726,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
13,0.44352179765701294,13.0,,0.4065326750278473,124.0,0.14410024881362915,15,0.28634634613990784,1638672564.0,0.14410024881362915,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
14,0.4332316517829895,14.0,,0.3892649710178375,132.0,0.14752472937107086,15,0.29172733426094055,1638672572.0,0.14752472937107086,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
15,0.41372060775756836,15.0,,0.3533499240875244,141.0,0.15041156113147736,15,0.2933681607246399,1638672581.0,0.15041156113147736,zrgcjnh4,31,16,30,498,0.40721869729643945,,0.1406075805425644,5,,,simple,adam,0.818531649016995,0.02015613091747079,1.4519876184937015,,,
0,0.7943527102470398,0.0,,1.4312249422073364,11.0,0.1639254093170166,19,0.3001064658164978,1638664696.0,0.1639254093170166,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
1,0.6557584404945374,1.0,,0.8586205840110779,13.0,0.15567302703857422,19,0.29104748368263245,1638664698.0,0.15567302703857422,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
2,0.6156063079833984,2.0,,0.7670412063598633,16.0,0.1369744837284088,19,0.2767254114151001,1638664701.0,0.1369744837284088,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
3,0.5841184258460999,3.0,,0.7183578014373779,19.0,0.1321503072977066,19,0.2728530466556549,1638664704.0,0.1321503072977066,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
4,0.5624359250068665,4.0,,0.6503176093101501,21.0,0.12679637968540192,19,0.2702923119068146,1638664706.0,0.12679637968540192,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
5,0.5372191071510315,5.0,,0.5705932974815369,24.0,0.12173325568437576,19,0.2659766376018524,1638664709.0,0.12173325568437576,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
6,0.5148652791976929,6.0,,0.5195954442024231,26.0,0.12079504877328873,19,0.2680681645870209,1638664711.0,0.12079504877328873,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
7,0.49085474014282227,7.0,,0.4549236595630646,29.0,0.11569328606128693,19,0.2644541561603546,1638664714.0,0.11569328606128693,lsqek4qn,52,16,12,285,0.47948281805210646,,0.1131311058998108,9,,,simple,adam,0.8576031333964713,0.039690841322373126,0.1043239451423056,,,
